Date,Close,High,Low,Open,Volume,log_return,realized_vol,log_rv
2014-10-26,354.7040100097656,359.22100830078125,343.9309997558594,347.48699951171875,11272500,0.021178223352178425,0.44869560052408375,-0.8014105709867932
2014-10-27,352.989013671875,358.6319885253906,349.8089904785156,354.7770080566406,13033000,-0.004846733365239283,0.4378348349522176,-0.8259135288718713
2014-10-28,357.6180114746094,359.9840087890625,352.6789855957031,353.2149963378906,7845880,0.013028475982844394,0.4300350535765351,-0.8438885536716687
2014-10-29,335.59100341796875,357.8330078125,335.3429870605469,357.0889892578125,18192700,-0.06357224291092703,0.4825907634112908,-0.7285862651967193
2014-10-30,345.30499267578125,350.9129943847656,335.0719909667969,335.7090148925781,30177900,0.028534896464091998,0.46262994038959054,-0.7708278092956248
2014-10-31,338.3210144042969,348.0450134277344,337.1419982910156,345.0090026855469,12545400,-0.02043287172521867,0.45004955306525835,-0.7983975843575087
2014-11-01,325.7489929199219,340.52899169921875,321.05499267578125,338.6499938964844,16677200,-0.037868067090557754,0.46462390408142384,-0.7665270090838355
2014-11-02,325.8919982910156,329.04998779296875,320.6260070800781,326.07501220703125,8603620,0.0004389084643792419,0.4643756757867572,-0.7670614082503223
2014-11-03,327.5539855957031,334.00201416015625,325.4809875488281,325.5690002441406,12948500,0.005086850113011883,0.43307316499518494,-0.8368485929786003
2014-11-04,330.49200439453125,331.7669982910156,325.0769958496094,327.1610107421875,15655500,0.008929583542813927,0.4163594236154423,-0.8762063926776417
2014-11-05,339.4859924316406,343.3689880371094,330.6830139160156,330.6830139160156,19817200,0.02685022019464371,0.41677401049912693,-0.8752111453356681
2014-11-06,349.2900085449219,352.96600341796875,338.42401123046875,339.4580078125,18797000,0.028469860439230645,0.4330160041058959,-0.8369805906790942
2014-11-07,342.4150085449219,352.73199462890625,341.7760009765625,349.8179931640625,16834200,-0.01987907050661142,0.42644672503404574,-0.8522678318477597
2014-11-08,345.4880065917969,347.0320129394531,342.15399169921875,342.15399169921875,8535470,0.008934452738033633,0.4282281447970393,-0.8480991768290604
2014-11-09,363.2640075683594,363.6260070800781,344.2550048828125,345.3760070800781,24205600,0.050171934079645264,0.4602663544310921,-0.7759499257010379
2014-11-10,366.92401123046875,374.8160095214844,357.5610046386719,362.2650146484375,30450100,0.01002490925623583,0.4624501690630233,-0.7712164704007406
2014-11-11,367.69500732421875,371.30999755859375,363.7349853515625,365.85699462890625,15838900,0.002099037344141317,0.4597424860197615,-0.7770887592533173
2014-11-12,423.5610046386719,429.7179870605469,367.9849853515625,367.9849853515625,45783200,0.14144374235950072,0.6683412198310383,-0.4029564277332569
2014-11-13,420.7349853515625,457.0929870605469,401.12298583984375,427.27301025390625,58945000,-0.006694405456441629,0.6679308897719417,-0.40357056922292034
2014-11-14,397.8179931640625,419.25201416015625,384.78900146484375,418.4169921875,29589200,-0.05600854991385603,0.6550943861130791,-0.422975952792429
2014-11-15,376.13299560546875,405.52801513671875,371.00799560546875,399.6499938964844,15727500,-0.056051804516045835,0.6866607935590414,-0.37591485897255483
2014-11-16,387.8819885253906,390.79901123046875,374.60198974609375,374.7300109863281,11905600,0.0307583475088815,0.682378146993669,-0.38217130706645847
2014-11-17,387.4079895019531,410.1990051269531,377.50201416015625,388.3489990234375,41518800,-0.00122276592224785,0.6802239603257781,-0.38533318161665464
2014-11-18,375.197998046875,392.4020080566406,371.11700439453125,387.7850036621094,32222500,-0.032024492730085764,0.6906095222117726,-0.37018070580422713
2014-11-19,380.55499267578125,386.4809875488281,373.89599609375,373.89599609375,18931800,0.014176812837002903,0.6908250466590049,-0.3698686758987397
2014-11-20,357.8399963378906,382.0249938964844,356.781005859375,380.3070068359375,25233200,-0.061544745368212604,0.6885168204849261,-0.3732155304874115
2014-11-21,350.8479919433594,357.8789978027344,344.11199951171875,357.8789978027344,29850100,-0.019732890613733702,0.6863428469006227,-0.37637799928002774
2014-11-22,352.9200134277344,364.84100341796875,350.87799072265625,351.60400390625,15273000,0.0058883821245041875,0.6823762787067494,-0.382174044975762
2014-11-23,367.572998046875,370.8450012207031,353.17498779296875,353.17498779296875,15151600,0.04068049266746527,0.6791928219196292,-0.3868502124748429
2014-11-24,376.9010009765625,387.2090148925781,366.66900634765625,366.947998046875,30930100,0.02506062301536968,0.6821009972363616,-0.3825775423134988
2014-11-25,375.3479919433594,394.70098876953125,374.78399658203125,376.885986328125,25442200,-0.004128981904106339,0.6830603766374297,-0.38117202414199935
2014-11-26,368.3699951171875,377.697998046875,365.8160095214844,376.0190124511719,18601700,-0.018765719594816287,0.6881403307801991,-0.3737624926904077
2014-11-27,369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030,0.003522897512379116,0.6837391752493205,-0.3801787568164999
2014-11-28,376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500,0.018166490984887675,0.6801710231534471,-0.3854110077965518
2014-11-29,375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600,-0.0025427473603651814,0.6755650125675751,-0.3922058825896507
2014-11-30,378.0469970703125,382.5270080566406,373.3089904785156,375.510009765625,9194440,0.006784023042740145,0.6754230275074443,-0.39241607699025494
2014-12-01,379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000,0.003163902586034823,0.6553799157751501,-0.4225401874116385
2014-12-02,381.31500244140625,384.0379943847656,377.8630065917969,379.25,12364100,0.005443390244398497,0.6548863585509356,-0.42329355679499103
2014-12-03,375.010009765625,383.0260009765625,374.34600830078125,381.72198486328125,13340100,-0.01667309327292109,0.6578410124728515,-0.41879199923389504
2014-12-04,369.60400390625,378.6549987792969,367.7590026855469,375.7179870605469,14529600,-0.014520545533967717,0.43045614083638006,-0.8429098398947198
2014-12-05,376.85400390625,379.1919860839844,365.7560119628906,369.4419860839844,15181800,0.01942568211280815,0.4390827777658683,-0.8230673238510012
2014-12-06,374.7850036621094,378.447998046875,370.94500732421875,376.7569885253906,7009320,-0.005505316911438858,0.4002387601390824,-0.9156940096006035
2014-12-07,375.0950012207031,376.2919921875,373.2749938964844,374.83599853515625,6491650,0.0008267924847559234,0.3527516443292215,-1.0419910268023276
2014-12-08,361.90899658203125,376.02899169921875,361.885986328125,374.9649963378906,18898700,-0.035786540910186744,0.3547293666326405,-1.0364001277550459
2014-12-09,352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,-0.027139664971795558,0.3637688702935504,-1.0112365847463336
2014-12-10,346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,-0.016760020464782286,0.35334171130272574,-1.0403196695911114
2014-12-11,350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300,0.011884754732860379,0.352037991941444,-1.044016177556412
2014-12-12,352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,0.005791883069589239,0.28713961596923776,-1.2477867147173565
2014-12-13,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,-0.014761954756862644,0.28365279655253267,-1.260004336091821
2014-12-14,351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200,0.012177354377937011,0.2861274997346562,-1.2513177642350095
2014-12-15,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,-0.01804122065223821,0.25258832781726404,-1.3759942782993937
2014-12-16,327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,-0.05439412969735232,0.2879562808802216,-1.244946612868587
2014-12-17,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,-0.022529037468551814,0.2928707546672171,-1.228023877633655
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,-0.026555352175350936,0.2976826702946515,-1.2117272246311026
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,0.02049210790497289,0.3105776933234503,-1.1693211888650994
2014-12-20,329.95599365234375,330.32501220703125,316.04400634765625,317.6189880371094,20856700,0.037401783536729974,0.33504155869994584,-1.0935006990306237
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,-0.02800742641911091,0.34288874881815046,-1.0703492318971632
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,0.03383962868132819,0.3674300170208749,-1.0012224083384869
2014-12-23,334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200,0.008060580781696913,0.3692518675785149,-0.9962762998217188
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,-0.036643529605327387,0.3812923994224383,-0.964188745644229
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,-0.010992379373534256,0.38015507990708025,-0.9671760044952769
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,0.02756574140127263,0.39694550108835264,-0.9239562845738115
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,-0.03747331232117634,0.4008686085477292,-0.9141215648496368
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,0.004346879974207228,0.40299288295721514,-0.9088363773471901
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,-0.014507111911498326,0.40249694805614783,-0.910067764621464
2014-12-30,310.73699951171875,314.8089904785156,309.37298583984375,312.718994140625,12528300,-0.0062014705350289445,0.390505737598415,-0.9403126168566492
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900,0.029977023965103558,0.4026894354506187,-0.909589645760836
2015-01-01,314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550,-0.018738274882211695,0.40347690535273234,-0.9076360287150412
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,0.0024886192856885233,0.40015918436491693,-0.9158928501273041
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,-0.11402781772464736,0.5421941504626294,-0.6121311304991373
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,-0.061958949741243954,0.5696913830039398,-0.5626604981079146
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,0.03816904066200965,0.5896134777689725,-0.5282880791943074
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,0.0417958802770686,0.6155639076065402,-0.48521650835520164
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,0.0280729729527459,0.605033323485903,-0.5024717423261625
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,-0.038046038508232904,0.6127223886672297,-0.48984331892379795
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,0.02460744467252288,0.616080530748227,-0.484377592259131
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,-0.05525782685593136,0.6342406005806699,-0.45532690035135326
2015-01-11,265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800,-0.03381165828602173,0.6205813656024556,-0.4770985538407418
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,0.008008149758100299,0.6199080709706509,-0.478184084564455
2015-01-13,225.86099243164062,268.2770080566406,219.906005859375,267.3940124511719,72843904,-0.17030572694913534,0.8096990577155389,-0.21109263403591183
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,-0.23755771549530522,1.093620231976668,0.08949350660090281
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,0.164002352794029,1.272281366001546,0.24081164014363676
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,-0.008360051860799687,1.2725247128966928,0.24100288999792344
2015-01-17,199.25999450683594,211.7310028076172,194.875,207.83399963378906,23469700,-0.043393840687305896,1.263716676748625,0.23405712245780574
2015-01-18,210.33900451660156,218.69500732421875,194.50599670410156,200.0500030517578,30085100,0.05411005929718177,1.288588568816946,0.25354748667339266
2015-01-19,214.86099243164062,216.72799682617188,207.3179931640625,211.4709930419922,18658300,0.02127073585047844,1.2934502096924403,0.257313229202999
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,-0.016641349425745678,1.2934069196388187,0.25727975997647323
2015-01-21,226.89700317382812,227.78799438476562,211.21200561523438,211.3780059814453,29924600,0.07114626123199319,1.3277717675569145,0.28350217450488235
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,0.02828326756390444,1.3271063015699842,0.28300085882593967
2015-01-23,232.87899780273438,234.84500122070312,225.1959991455078,233.51699829101562,24621700,-0.002260455630801953,1.3276271411076552,0.2833932443935305
2015-01-24,247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500,0.06229262485473296,1.3515485946269268,0.30125104215671955
2015-01-25,253.71800231933594,255.07400512695312,243.88999938964844,247.3520050048828,33582700,0.023411802380044453,1.3049494191815294,0.2661642807756275
2015-01-26,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,0.07497944406522498,1.3150518335852466,0.2738760820279839
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,-0.03724435725045598,1.3146337798266348,0.27355813241453847
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200,-0.11900073718364432,1.362334833433756,0.3092000170392545
2015-01-29,233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400,-0.0017200206333921858,1.3562798652025154,0.30474555849000445
2015-01-30,226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200,-0.030823974429389264,1.3547404995457288,0.3036099227402753
2015-01-31,217.46400451660156,233.50399780273438,216.3090057373047,226.4409942626953,23348200,-0.040380437381728564,1.3525602657083196,0.3019992894950076
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,0.04279332203631927,1.3566316054207685,0.30500486678224537
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,0.04840574994570224,1.3668614145174292,0.31251717331760315
2015-02-03,227.26800537109375,245.95700073242188,224.48300170898438,237.45399475097656,40783700,-0.04710245086441019,1.373300901237365,0.3172172588106121
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300,-0.0018277448453036722,1.2460433882214674,0.2199732417665876
2015-02-05,217.11099243164062,239.40499877929688,214.72500610351562,227.6649932861328,22516400,-0.0438935079933491,0.9365661626541852,-0.06553511073692884
2015-02-06,222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300,0.02346618327569626,0.7619664526034802,-0.27185274971939
2015-02-07,227.75399780273438,230.2989959716797,222.60699462890625,222.63299560546875,21604200,0.0243911975438062,0.7643647717340858,-0.26871015384483515
2015-02-08,223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200,-0.01924847748019274,0.7506049000163318,-0.2868758641699217
2015-02-09,220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835938,27791300,-0.01489018780860793,0.732767620909485,-0.31092665203853515
2015-02-10,219.83900451660156,221.8070068359375,215.33200073242188,220.28199768066406,21115100,-0.0012319433610069224,0.7296408234936184,-0.31520288853402567
2015-02-11,219.18499755859375,223.406005859375,218.07400512695312,219.73199462890625,17201900,-0.002979369869067089,0.727128505963084,-0.3186520550841918
2015-02-12,221.76400756835938,222.19900512695312,217.61399841308594,219.20799255371094,15206200,0.01169767654801286,0.6856093081748804,-0.377447335106248
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,0.05978710744575146,0.7096476888859607,-0.3429866449377828
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,0.08892349379425551,0.7700872589651895,-0.2612514472235963
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,-0.09148384584019954,0.8066882643124572,-0.21481797491686755
2015-02-16,233.84300231933594,239.52099609375,229.02200317382812,234.8249969482422,28153700,-0.00419058296067406,0.8014602921577887,-0.2213198500714502
2015-02-17,243.61000061035156,245.77499389648438,232.31399536132812,233.4219970703125,27363100,0.04091862847771824,0.7689627795779995,-0.2627127117167839
2015-02-18,236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800,-0.03035636359272711,0.7658715125529925,-0.26674086149263987
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500,0.01660519034172677,0.6526796726735774,-0.42666881727073497
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,0.014444690551578291,0.6540969861185298,-0.42449964170250043
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,0.003092238871982713,0.6436900499371353,-0.44053795765196146
2015-02-22,235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000,-0.035619980715916974,0.6399870227218319,-0.44630737983113816
2015-02-23,238.89199829101562,240.10899353027344,232.42100524902344,235.9949951171875,16400000,0.012277195944320576,0.6258025488748121,-0.4687203747693729
2015-02-24,238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400,-0.0006574070841032816,0.6041052840983485,-0.5040067848166858
2015-02-25,237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200,-0.005312847871439998,0.5810412435661009,-0.5429335374447053
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400,-0.004406063968623295,0.5813103161175269,-0.5424705577997078
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,0.07102164294766813,0.6024502492602136,-0.5067501908687034
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300,0.001712282492500946,0.5998528369438096,-0.5110709256103454
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,0.023089070174587865,0.599392731306588,-0.5118382507887379
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,0.05774631039705618,0.6167822069982971,-0.4832393044281335
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,0.021645212985012714,0.6117813257933797,-0.4913803711156544
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,-0.03104098668249274,0.6271835185997593,-0.4665160880339356
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,0.011236844892019125,0.6255346422446697,-0.46914856732392507
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,-0.012589019563885341,0.6303612517849843,-0.4614622084047033
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,0.012889423033744005,0.6048451164774553,-0.5027828595487679
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,-0.006926764001895432,0.5322010639499556,-0.6307339212861768
2015-03-09,289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200,0.05410555539115711,0.4429378271160362,-0.8143258638968258
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,0.007406767027843437,0.4403581422646496,-0.8201669234629871
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,0.015707453323950217,0.4272273522184042,-0.8504389666573012
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,-0.006855895378802532,0.4082906706325462,-0.8957759302134038
2015-03-13,285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500,-0.0311121803793417,0.4303439997949676,-0.8431703906004029
2015-03-14,281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300,-0.01217173654759659,0.4348258520036428,-0.8328096682725045
2015-03-15,286.39300537109375,286.52899169921875,280.9960021972656,281.42498779296875,11970100,0.01586579121122548,0.43573686097469905,-0.8307167477051124
2015-03-16,290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100,0.014558606023415802,0.40885414187477,-0.8943968078769259
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,-0.017664059044773035,0.4188177632576386,-0.8703193862299339
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,-0.10791478367740183,0.5742227801794026,-0.5547378391817345
2015-03-19,260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000,0.017899766313779417,0.5754531386988733,-0.5525974812443881
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700,0.0031414604385734918,0.5746521293220407,-0.5539904137499924
2015-03-21,260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100,-0.006608245488491631,0.5249286298956131,-0.6444929686875832
2015-03-22,267.9599914550781,269.74700927734375,259.5899963378906,259.9169921875,18438100,0.030059926984876507,0.5340166869994161,-0.6273281914476071
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,-0.004563319168047861,0.5293317866261583,-0.6361398478383196
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,-0.082590521853266,0.5613266780091022,-0.5774522291965825
2015-03-25,246.19700622558594,249.19000244140625,236.51499938964844,247.4720001220703,35866900,0.0024482110178939095,0.5540010035527215,-0.5905887807694876
2015-03-26,248.53199768066406,254.35400390625,244.90499877929688,246.2760009765625,25730000,0.009439546802021883,0.5490712600017141,-0.5995270462570271
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,-0.006065833740133761,0.546318124309575,-0.6045538276534446
2015-03-28,252.79800415039062,254.2050018310547,246.97500610351562,246.97500610351562,16040900,0.023085000457077995,0.553717746670557,-0.591100204609305
2015-03-29,242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400,-0.04071110245965527,0.5643537873146324,-0.5720739416707397
2015-03-30,247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600,0.01963596613450928,0.5708879433778663,-0.5605623348583855
2015-03-31,244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000,-0.013429797994592731,0.531863869103827,-0.6313677075278642
2015-04-01,247.27200317382812,247.54100036621094,241.16000366210938,244.22300720214844,22877200,0.012403125199171193,0.5338373128402267,-0.6276641440420692
2015-04-02,253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600,0.022920312531111483,0.5381441221664957,-0.6196288696273149
2015-04-03,254.32200622558594,256.0429992675781,251.87899780273438,253.07400512695312,23146600,0.005191934481623315,0.539776792318228,-0.6165995724343046
2015-04-04,253.69700622558594,255.25799560546875,251.10000610351562,254.29100036621094,12493500,-0.0024605390743548295,0.5328577317444673,-0.629500810249725
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200,0.02683829306360957,0.5431157136492689,-0.6104328811076976
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,-0.019787843949012902,0.5412072579684077,-0.6139529718951487
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,-0.009090445919442811,0.5367521452683074,-0.6222188454574892
2015-04-08,245.02200317382812,253.8470001220703,244.21499633789062,253.06399536132812,30086400,-0.03275265389486289,0.5429905039368051,-0.6106634473469679
2015-04-09,243.67599487304688,246.1179962158203,239.39999389648438,244.75100708007812,21643500,-0.00550856238328955,0.4084336652781108,-0.8954257639682257
2015-04-10,236.07200622558594,243.69400024414062,232.77099609375,243.69400024414062,28882000,-0.031702583387589446,0.4134717955310105,-0.8831659759595861
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,0.0020311955561355304,0.41324095499718866,-0.883724430004655
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210938,12387900,-0.0016881656356903948,0.4132896417711794,-0.8836066200306808
2015-04-13,224.58700561523438,236.93499755859375,221.99600219726562,235.9499969482422,31181800,-0.05021671457956225,0.42222911554315956,-0.8622071844507211
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,-0.024465706767396074,0.42562965130455255,-0.8541856739629121
2015-04-15,223.83299255371094,223.83299255371094,218.6490020751953,219.072998046875,22562000,0.02110272663610571,0.3478659672854009,-1.0559380248762766
2015-04-16,228.572998046875,229.6719970703125,223.91700744628906,223.91700744628906,24805400,0.02095542078043026,0.35762383476138854,-1.0282735858866192
2015-04-17,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800,-0.025213125195807665,0.3619269475337208,-1.0163128899142453
2015-04-18,223.3560028076172,224.3159942626953,220.87600708007812,222.85299682617188,12939000,0.0021244232660850323,0.3626850074806134,-1.0142205694158046
2015-04-19,222.60000610351562,226.35299682617188,222.3730010986328,223.45599365234375,15021500,-0.003390457413689029,0.3492727337674027,-1.0519021898571517
2015-04-20,224.62600708007812,226.3509979248047,221.9770050048828,222.61199951171875,18364700,0.009060362216785637,0.32961165753043314,-1.1098401128513045
2015-04-21,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000,0.0462926999365405,0.3627638530272095,-1.0140031990367229
2015-04-22,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900,-0.004656580910825517,0.3607458714620497,-1.019581525712286
